t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1635354867,33,4.475089,2.319665,1.786752,0.046730,2.315178,2.315178,2.315178,2.315178,2.698848,2.698848,0.003413,0.000230,0.002235,0.002954,calls/second,seconds
1635354897,33,4.475089,2.319665,1.786752,0.046730,2.315178,2.315178,2.315178,2.315178,2.698848,2.698848,0.003403,0.000139,0.002022,0.002857,calls/second,seconds
1635354927,34,4.475089,3.308124,1.786752,0.104099,3.319063,3.319063,3.319063,3.319063,3.319063,3.319063,0.003495,0.012538,0.004974,0.003853,calls/second,seconds
1635354957,34,4.475089,3.308124,1.786752,0.104099,3.319063,3.319063,3.319063,3.319063,3.319063,3.319063,0.003484,0.007605,0.004501,0.003727,calls/second,seconds
1635354987,34,4.475089,3.308124,1.786752,0.104099,3.319063,3.319063,3.319063,3.319063,3.319063,3.319063,0.003473,0.004613,0.004073,0.003605,calls/second,seconds
1635355017,34,4.475089,3.308124,1.786752,0.104099,3.319063,3.319063,3.319063,3.319063,3.319063,3.319063,0.003463,0.002798,0.003685,0.003486,calls/second,seconds
1635355047,34,4.475089,3.308124,1.786752,0.104099,3.319063,3.319063,3.319063,3.319063,3.319063,3.319063,0.003452,0.001697,0.003334,0.003372,calls/second,seconds
1635355077,34,4.475089,3.308124,1.786752,0.104099,3.319063,3.319063,3.319063,3.319063,3.319063,3.319063,0.003442,0.001029,0.003017,0.003262,calls/second,seconds
1635355107,34,4.475089,3.308124,1.786752,0.104099,3.319063,3.319063,3.319063,3.319063,3.319063,3.319063,0.003431,0.000624,0.002730,0.003155,calls/second,seconds
1635355137,34,4.475089,3.308124,1.786752,0.104099,3.319063,3.319063,3.319063,3.319063,3.319063,3.319063,0.003421,0.000379,0.002470,0.003051,calls/second,seconds
1635355167,34,4.475089,3.308124,1.786752,0.104099,3.319063,3.319063,3.319063,3.319063,3.319063,3.319063,0.003411,0.000230,0.002235,0.002951,calls/second,seconds
1635355197,34,4.475089,3.308124,1.786752,0.104099,3.319063,3.319063,3.319063,3.319063,3.319063,3.319063,0.003400,0.000139,0.002022,0.002854,calls/second,seconds
1635355227,35,4.475089,3.099454,1.786752,0.024687,3.097110,3.097110,3.097110,3.097110,3.319063,3.319063,0.003490,0.012538,0.004974,0.003851,calls/second,seconds
1635355257,35,4.475089,3.099454,1.786752,0.024687,3.097110,3.097110,3.097110,3.097110,3.319063,3.319063,0.003480,0.007605,0.004501,0.003724,calls/second,seconds
1635355287,35,4.475089,3.099454,1.786752,0.024687,3.097110,3.097110,3.097110,3.097110,3.319063,3.319063,0.003469,0.004613,0.004073,0.003602,calls/second,seconds
1635355317,35,4.475089,3.099454,1.786752,0.024687,3.097110,3.097110,3.097110,3.097110,3.319063,3.319063,0.003459,0.002798,0.003685,0.003484,calls/second,seconds
1635355347,35,4.475089,3.099454,1.786752,0.024687,3.097110,3.097110,3.097110,3.097110,3.319063,3.319063,0.003449,0.001697,0.003334,0.003370,calls/second,seconds
1635355377,35,4.475089,3.099454,1.786752,0.024687,3.097110,3.097110,3.097110,3.097110,3.319063,3.319063,0.003439,0.001029,0.003017,0.003259,calls/second,seconds
1635355407,35,4.475089,3.099454,1.786752,0.024687,3.097110,3.097110,3.097110,3.097110,3.319063,3.319063,0.003428,0.000624,0.002730,0.003153,calls/second,seconds
1635355437,35,4.475089,3.099454,1.786752,0.024687,3.097110,3.097110,3.097110,3.097110,3.319063,3.319063,0.003418,0.000379,0.002470,0.003049,calls/second,seconds
1635355467,35,4.475089,3.099454,1.786752,0.024687,3.097110,3.097110,3.097110,3.097110,3.319063,3.319063,0.003408,0.000230,0.002235,0.002949,calls/second,seconds
1635355497,35,4.475089,3.099454,1.786752,0.024687,3.097110,3.097110,3.097110,3.097110,3.319063,3.319063,0.003399,0.000139,0.002022,0.002853,calls/second,seconds
1635355527,36,4.475089,2.270481,1.786752,0.088563,2.261028,2.261028,2.261028,2.261028,3.097110,3.097110,0.003485,0.012538,0.004974,0.003849,calls/second,seconds
1635355557,36,4.475089,2.270481,1.786752,0.088563,2.261028,2.261028,2.261028,2.261028,3.097110,3.097110,0.003475,0.007605,0.004501,0.003723,calls/second,seconds
1635355587,36,4.475089,2.270481,1.786752,0.088563,2.261028,2.261028,2.261028,2.261028,3.097110,3.097110,0.003465,0.004613,0.004073,0.003601,calls/second,seconds
1635355617,36,4.475089,2.270481,1.786752,0.088563,2.261028,2.261028,2.261028,2.261028,3.097110,3.097110,0.003455,0.002798,0.003685,0.003483,calls/second,seconds
1635355647,36,4.475089,2.270481,1.786752,0.088563,2.261028,2.261028,2.261028,2.261028,3.097110,3.097110,0.003445,0.001697,0.003334,0.003368,calls/second,seconds
1635355677,36,4.475089,2.270481,1.786752,0.088563,2.261028,2.261028,2.261028,2.261028,3.097110,3.097110,0.003436,0.001029,0.003017,0.003258,calls/second,seconds
1635355707,36,4.475089,2.270481,1.786752,0.088563,2.261028,2.261028,2.261028,2.261028,3.097110,3.097110,0.003426,0.000624,0.002730,0.003151,calls/second,seconds
1635355737,36,4.475089,2.270481,1.786752,0.088563,2.261028,2.261028,2.261028,2.261028,3.097110,3.097110,0.003416,0.000379,0.002470,0.003048,calls/second,seconds
1635355767,36,4.475089,2.270481,1.786752,0.088563,2.261028,2.261028,2.261028,2.261028,3.097110,3.097110,0.003406,0.000230,0.002235,0.002948,calls/second,seconds
1635355797,36,4.475089,2.270481,1.786752,0.088563,2.261028,2.261028,2.261028,2.261028,3.097110,3.097110,0.003397,0.000139,0.002022,0.002851,calls/second,seconds
1635355827,37,4.475089,3.142402,1.786752,0.092199,3.152053,3.152053,3.152053,3.152053,3.152053,3.152053,0.003481,0.012538,0.004974,0.003847,calls/second,seconds
1635355857,37,4.475089,3.142402,1.786752,0.092199,3.152053,3.152053,3.152053,3.152053,3.152053,3.152053,0.003471,0.007605,0.004501,0.003721,calls/second,seconds
1635355887,37,4.475089,3.142402,1.786752,0.092199,3.152053,3.152053,3.152053,3.152053,3.152053,3.152053,0.003462,0.004613,0.004073,0.003599,calls/second,seconds
1635355917,37,4.475089,3.142402,1.786752,0.092199,3.152053,3.152053,3.152053,3.152053,3.152053,3.152053,0.003452,0.002798,0.003685,0.003481,calls/second,seconds
1635355947,37,4.475089,3.142402,1.786752,0.092199,3.152053,3.152053,3.152053,3.152053,3.152053,3.152053,0.003442,0.001697,0.003335,0.003367,calls/second,seconds
1635355977,37,4.475089,3.142402,1.786752,0.092199,3.152053,3.152053,3.152053,3.152053,3.152053,3.152053,0.003433,0.001029,0.003017,0.003257,calls/second,seconds
1635356007,37,4.475089,3.142402,1.786752,0.092199,3.152053,3.152053,3.152053,3.152053,3.152053,3.152053,0.003423,0.000624,0.002730,0.003150,calls/second,seconds
1635356037,37,4.475089,3.142402,1.786752,0.092199,3.152053,3.152053,3.152053,3.152053,3.152053,3.152053,0.003414,0.000379,0.002470,0.003047,calls/second,seconds
1635356067,37,4.475089,3.142402,1.786752,0.092199,3.152053,3.152053,3.152053,3.152053,3.152053,3.152053,0.003404,0.000230,0.002235,0.002947,calls/second,seconds
1635356097,37,4.475089,3.142402,1.786752,0.092199,3.152053,3.152053,3.152053,3.152053,3.152053,3.152053,0.003395,0.000139,0.002022,0.002850,calls/second,seconds
1635356127,38,4.475089,2.405649,1.786752,0.079276,2.397249,2.397249,2.397249,2.397249,3.152053,3.152053,0.003477,0.012538,0.004975,0.003847,calls/second,seconds
1635356157,38,4.475089,2.405649,1.786752,0.079276,2.397249,2.397249,2.397249,2.397249,3.152053,3.152053,0.003468,0.007605,0.004501,0.003720,calls/second,seconds
1635356187,38,4.475089,2.405649,1.786752,0.079276,2.397249,2.397249,2.397249,2.397249,3.152053,3.152053,0.003458,0.004613,0.004073,0.003598,calls/second,seconds
1635356217,38,4.475089,2.405649,1.786752,0.079276,2.397249,2.397249,2.397249,2.397249,3.152053,3.152053,0.003449,0.002798,0.003685,0.003481,calls/second,seconds
1635356247,38,4.475089,2.405649,1.786752,0.079276,2.397249,2.397249,2.397249,2.397249,3.152053,3.152053,0.003439,0.001697,0.003335,0.003366,calls/second,seconds
1635356277,38,4.475089,2.405649,1.786752,0.079276,2.397249,2.397249,2.397249,2.397249,3.152053,3.152053,0.003430,0.001029,0.003017,0.003256,calls/second,seconds
1635356307,38,4.475089,2.405649,1.786752,0.079276,2.397249,2.397249,2.397249,2.397249,3.152053,3.152053,0.003421,0.000624,0.002730,0.003149,calls/second,seconds
1635356337,38,4.475089,2.405649,1.786752,0.079276,2.397249,2.397249,2.397249,2.397249,3.152053,3.152053,0.003412,0.000379,0.002470,0.003046,calls/second,seconds
1635356367,38,4.475089,2.405649,1.786752,0.079276,2.397249,2.397249,2.397249,2.397249,3.152053,3.152053,0.003402,0.000230,0.002235,0.002946,calls/second,seconds
1635356397,38,4.475089,2.405649,1.786752,0.079276,2.397249,2.397249,2.397249,2.397249,3.152053,3.152053,0.003393,0.000139,0.002022,0.002850,calls/second,seconds
1635356427,39,4.475089,3.462680,1.786752,0.111515,3.474379,3.474379,3.474379,3.474379,3.474379,3.474379,0.003473,0.012538,0.004975,0.003846,calls/second,seconds
1635356457,39,4.475089,3.462680,1.786752,0.111515,3.474379,3.474379,3.474379,3.474379,3.474379,3.474379,0.003464,0.007605,0.004501,0.003720,calls/second,seconds
1635356487,39,4.475089,3.462680,1.786752,0.111515,3.474379,3.474379,3.474379,3.474379,3.474379,3.474379,0.003455,0.004613,0.004073,0.003598,calls/second,seconds
1635356517,39,4.475089,3.462680,1.786752,0.111515,3.474379,3.474379,3.474379,3.474379,3.474379,3.474379,0.003446,0.002798,0.003685,0.003480,calls/second,seconds
1635356547,39,4.475089,3.462680,1.786752,0.111515,3.474379,3.474379,3.474379,3.474379,3.474379,3.474379,0.003437,0.001697,0.003335,0.003366,calls/second,seconds
1635356577,39,4.475089,3.462680,1.786752,0.111515,3.474379,3.474379,3.474379,3.474379,3.474379,3.474379,0.003427,0.001029,0.003017,0.003255,calls/second,seconds
1635356607,39,4.475089,3.462680,1.786752,0.111515,3.474379,3.474379,3.474379,3.474379,3.474379,3.474379,0.003418,0.000624,0.002730,0.003149,calls/second,seconds
1635356637,39,4.475089,3.462680,1.786752,0.111515,3.474379,3.474379,3.474379,3.474379,3.474379,3.474379,0.003410,0.000379,0.002470,0.003046,calls/second,seconds
1635356667,39,4.475089,3.462680,1.786752,0.111515,3.474379,3.474379,3.474379,3.474379,3.474379,3.474379,0.003401,0.000230,0.002235,0.002946,calls/second,seconds
1635356697,39,4.475089,3.462680,1.786752,0.111515,3.474379,3.474379,3.474379,3.474379,3.474379,3.474379,0.003392,0.000139,0.002022,0.002849,calls/second,seconds
1635356727,40,4.475089,2.882261,1.786752,0.062626,2.875742,2.875742,2.875742,2.875742,3.474379,3.474379,0.003470,0.012538,0.004975,0.003845,calls/second,seconds
1635356757,40,4.475089,2.882261,1.786752,0.062626,2.875742,2.875742,2.875742,2.875742,3.474379,3.474379,0.003461,0.007605,0.004501,0.003719,calls/second,seconds
1635356787,40,4.475089,2.882261,1.786752,0.062626,2.875742,2.875742,2.875742,2.875742,3.474379,3.474379,0.003452,0.004613,0.004073,0.003597,calls/second,seconds
1635356817,40,4.475089,2.882261,1.786752,0.062626,2.875742,2.875742,2.875742,2.875742,3.474379,3.474379,0.003443,0.002798,0.003685,0.003479,calls/second,seconds
1635356847,40,4.475089,2.882261,1.786752,0.062626,2.875742,2.875742,2.875742,2.875742,3.474379,3.474379,0.003434,0.001697,0.003335,0.003365,calls/second,seconds
1635356877,40,4.475089,2.882261,1.786752,0.062626,2.875742,2.875742,2.875742,2.875742,3.474379,3.474379,0.003425,0.001029,0.003017,0.003255,calls/second,seconds
1635356907,40,4.475089,2.882261,1.786752,0.062626,2.875742,2.875742,2.875742,2.875742,3.474379,3.474379,0.003416,0.000624,0.002730,0.003148,calls/second,seconds
1635356937,40,4.475089,2.882261,1.786752,0.062626,2.875742,2.875742,2.875742,2.875742,3.474379,3.474379,0.003408,0.000379,0.002470,0.003045,calls/second,seconds
1635356967,40,4.475089,2.882261,1.786752,0.062626,2.875742,2.875742,2.875742,2.875742,3.474379,3.474379,0.003399,0.000230,0.002235,0.002945,calls/second,seconds
1635356997,40,4.475089,2.882261,1.786752,0.062626,2.875742,2.875742,2.875742,2.875742,3.474379,3.474379,0.003390,0.000139,0.002022,0.002849,calls/second,seconds
1635357027,41,4.475089,2.545644,1.786752,0.036556,2.541806,2.541806,2.541806,2.541806,2.875742,2.875742,0.003466,0.012538,0.004975,0.003845,calls/second,seconds
1635357057,41,4.475089,2.545644,1.786752,0.036556,2.541806,2.541806,2.541806,2.541806,2.875742,2.875742,0.003457,0.007605,0.004501,0.003719,calls/second,seconds
1635357087,41,4.475089,2.545644,1.786752,0.036556,2.541806,2.541806,2.541806,2.541806,2.875742,2.875742,0.003449,0.004613,0.004073,0.003597,calls/second,seconds
1635357117,41,4.475089,2.545644,1.786752,0.036556,2.541806,2.541806,2.541806,2.541806,2.875742,2.875742,0.003440,0.002798,0.003685,0.003479,calls/second,seconds
1635357147,41,4.475089,2.545644,1.786752,0.036556,2.541806,2.541806,2.541806,2.541806,2.875742,2.875742,0.003431,0.001697,0.003335,0.003365,calls/second,seconds
1635357177,41,4.475089,2.545644,1.786752,0.036556,2.541806,2.541806,2.541806,2.541806,2.875742,2.875742,0.003423,0.001029,0.003017,0.003255,calls/second,seconds
1635357207,41,4.475089,2.545644,1.786752,0.036556,2.541806,2.541806,2.541806,2.541806,2.875742,2.875742,0.003414,0.000624,0.002730,0.003148,calls/second,seconds
1635357237,41,4.475089,2.545644,1.786752,0.036556,2.541806,2.541806,2.541806,2.541806,2.875742,2.875742,0.003406,0.000379,0.002470,0.003045,calls/second,seconds
1635357267,41,4.475089,2.545644,1.786752,0.036556,2.541806,2.541806,2.541806,2.541806,2.875742,2.875742,0.003397,0.000230,0.002235,0.002945,calls/second,seconds
1635357297,41,4.475089,2.545644,1.786752,0.036556,2.541806,2.541806,2.541806,2.541806,2.875742,2.875742,0.003389,0.000139,0.002022,0.002849,calls/second,seconds
1635357327,42,4.475089,2.082915,1.786752,0.049200,2.077716,2.077716,2.077716,2.077716,2.541806,2.541806,0.003463,0.012538,0.004975,0.003845,calls/second,seconds
1635357357,42,4.475089,2.082915,1.786752,0.049200,2.077716,2.077716,2.077716,2.077716,2.541806,2.541806,0.003454,0.007605,0.004501,0.003719,calls/second,seconds
1635357387,42,4.475089,2.082915,1.786752,0.049200,2.077716,2.077716,2.077716,2.077716,2.541806,2.541806,0.003446,0.004613,0.004073,0.003597,calls/second,seconds
1635357417,42,4.475089,2.082915,1.786752,0.049200,2.077716,2.077716,2.077716,2.077716,2.541806,2.541806,0.003437,0.002798,0.003685,0.003479,calls/second,seconds
1635357447,42,4.475089,2.082915,1.786752,0.049200,2.077716,2.077716,2.077716,2.077716,2.541806,2.541806,0.003429,0.001697,0.003335,0.003365,calls/second,seconds
1635357477,42,4.475089,2.082915,1.786752,0.049200,2.077716,2.077716,2.077716,2.077716,2.541806,2.541806,0.003421,0.001029,0.003017,0.003255,calls/second,seconds
1635357507,42,4.475089,2.082915,1.786752,0.049200,2.077716,2.077716,2.077716,2.077716,2.541806,2.541806,0.003412,0.000624,0.002730,0.003148,calls/second,seconds
1635357537,42,4.475089,2.082915,1.786752,0.049200,2.077716,2.077716,2.077716,2.077716,2.541806,2.541806,0.003404,0.000379,0.002470,0.003045,calls/second,seconds
1635357567,42,4.475089,2.082915,1.786752,0.049200,2.077716,2.077716,2.077716,2.077716,2.541806,2.541806,0.003396,0.000230,0.002235,0.002945,calls/second,seconds
1635357597,42,4.475089,2.082915,1.786752,0.049200,2.077716,2.077716,2.077716,2.077716,2.541806,2.541806,0.003387,0.000139,0.002022,0.002848,calls/second,seconds
1635357627,43,4.665672,4.637819,1.786752,0.266811,4.665672,4.665672,4.665672,4.665672,4.665672,4.665672,0.003460,0.012538,0.004975,0.003845,calls/second,seconds
1635357657,43,4.665672,4.637819,1.786752,0.266811,4.665672,4.665672,4.665672,4.665672,4.665672,4.665672,0.003451,0.007605,0.004501,0.003719,calls/second,seconds
1635357687,43,4.665672,4.637819,1.786752,0.266811,4.665672,4.665672,4.665672,4.665672,4.665672,4.665672,0.003443,0.004613,0.004073,0.003597,calls/second,seconds
1635357717,43,4.665672,4.637819,1.786752,0.266811,4.665672,4.665672,4.665672,4.665672,4.665672,4.665672,0.003435,0.002798,0.003685,0.003479,calls/second,seconds
1635357747,43,4.665672,4.637819,1.786752,0.266811,4.665672,4.665672,4.665672,4.665672,4.665672,4.665672,0.003427,0.001697,0.003335,0.003365,calls/second,seconds
1635357777,43,4.665672,4.637819,1.786752,0.266811,4.665672,4.665672,4.665672,4.665672,4.665672,4.665672,0.003419,0.001029,0.003017,0.003254,calls/second,seconds
1635357807,43,4.665672,4.637819,1.786752,0.266811,4.665672,4.665672,4.665672,4.665672,4.665672,4.665672,0.003410,0.000624,0.002730,0.003148,calls/second,seconds
1635357837,43,4.665672,4.637819,1.786752,0.266811,4.665672,4.665672,4.665672,4.665672,4.665672,4.665672,0.003402,0.000379,0.002470,0.003045,calls/second,seconds
1635357867,43,4.665672,4.637819,1.786752,0.266811,4.665672,4.665672,4.665672,4.665672,4.665672,4.665672,0.003394,0.000230,0.002235,0.002945,calls/second,seconds
1635357897,43,4.665672,4.637819,1.786752,0.266811,4.665672,4.665672,4.665672,4.665672,4.665672,4.665672,0.003386,0.000139,0.002022,0.002848,calls/second,seconds
1635357927,44,4.665672,2.270729,1.786752,0.256231,2.243337,2.243337,2.243337,2.243337,4.665672,4.665672,0.003457,0.012538,0.004975,0.003845,calls/second,seconds
1635357957,44,4.665672,2.270729,1.786752,0.256231,2.243337,2.243337,2.243337,2.243337,4.665672,4.665672,0.003449,0.007605,0.004501,0.003718,calls/second,seconds
1635357987,44,4.665672,2.270729,1.786752,0.256231,2.243337,2.243337,2.243337,2.243337,4.665672,4.665672,0.003441,0.004613,0.004073,0.003597,calls/second,seconds
1635358017,44,4.665672,2.270729,1.786752,0.256231,2.243337,2.243337,2.243337,2.243337,4.665672,4.665672,0.003433,0.002798,0.003685,0.003479,calls/second,seconds
1635358047,44,4.665672,2.270729,1.786752,0.256231,2.243337,2.243337,2.243337,2.243337,4.665672,4.665672,0.003425,0.001697,0.003335,0.003365,calls/second,seconds
1635358077,44,4.665672,2.270729,1.786752,0.256231,2.243337,2.243337,2.243337,2.243337,4.665672,4.665672,0.003417,0.001029,0.003017,0.003254,calls/second,seconds
1635358107,44,4.665672,2.270729,1.786752,0.256231,2.243337,2.243337,2.243337,2.243337,4.665672,4.665672,0.003409,0.000624,0.002730,0.003148,calls/second,seconds
1635358137,44,4.665672,2.270729,1.786752,0.256231,2.243337,2.243337,2.243337,2.243337,4.665672,4.665672,0.003401,0.000379,0.002470,0.003044,calls/second,seconds
